FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1899040953,181022829,ST FRANCIS OF ASSISI SCHOOL,School,5100 DABNEY ST,HOUSTON,"	77026",2018,"$1,813.44 ","$1,450.75 ","$1,450.75 "
1899041571,181023000,ST AMBROSE SCHOOL,School,4213 MANGUM RD,HOUSTON,"	77092",2018,"$2,290.20 ",$916.08 ,$916.08 
1899041797,181023205,HOLY TRINITY ELEMENTARY SCHOOL,School,3815 OAK LAWN AVE,DALLAS,"	75219",2018,"$2,702.00 ","$1,351.00 ","$1,351.00 "
1899041839,181023205,HOLY TRINITY ELEMENTARY SCHOOL,School,3815 OAK LAWN AVE,DALLAS,"	75219",2018,"$10,708.60 ","$5,354.30 ","$5,354.30 "
1899041934,181023292,IMMACULATE CONCEPTION SCHOOL,School,400 NE 17TH ST,GRAND PRAIRIE,"	75050",2018,"$4,605.00 ","$2,763.00 ","$2,763.00 "
1899041989,181023304,UNIVERSAL ACADEMY,School,2616 NORTH MACARTHUR BLVD,IRVING,"	75062",2018,"$20,988.00 ","$18,889.20 ","$18,889.20 "
1899042624,181021798,CITYSCAPE SCHOOLS,School,6211 E. Grand Blvd,DALLAS,"	75223",2018,"$20,400.00 ",$0.00 ,
1899043147,181023853, Legacy the School of Sports Science,School,2727 SPRING CREEK DR,SPRING,"	77373",2018,"$27,599.88 ",$0.00 ,
1899043373,181023954,ST MARY SCHOOL,School,1612 E WALKER ST,LEAGUE CITY,"	77573",2018,"$3,100.80 ","$1,240.32 ","$1,240.32 "
1899043376,181023955,ST MARY MAGDALENE SCHOOL,School,530 FERGUSON ST,HUMBLE,"	77338",2018,"$3,298.80 ","$1,319.52 ","$1,319.52 "
1899043919,181024254,ST. THOMAS AQUINAS SCHOOL,School,3741 ABRAMS RD,DALLAS,"	75214",2018,"$12,533.40 ","$5,013.36 ","$5,013.36 "
1899043932,181024254,ST. THOMAS AQUINAS SCHOOL,School,3741 ABRAMS RD,DALLAS,"	75214",2018,"$9,062.40 ","$3,624.96 ","$3,624.96 "
1899044390,181024489,ST. MARY OF THE PURIFICATION MONTESSORI SCHOOL,School,3002 ROSEDALE ST,HOUSTON,"	77004",2018,"$1,558.80 ",$623.52 ,$623.52 
1899045000,181024725,ST MICHAEL SCHOOL,School,1833 SAGE RD,HOUSTON,"	77056",2018,"$2,698.80 ","$1,079.52 ","$1,079.52 "
1899045137,181024725,ST MICHAEL SCHOOL,School,1833 SAGE RD,HOUSTON,"	77056",2018,"$4,158.00 ","$1,663.20 ","$1,663.20 "
1899045575,181024946,ST PIUS X HIGH SCHOOL,School,811 W DONOVAN ST,HOUSTON,"	77091",2018,"$46,854.24 ","$23,427.12 ","$21,653.10 "
1899045690,181002761,PINEYWOODS COMMUNITY ACADEMY,School,602 SOUTH RAGUET STREET,LUFKIN,"	75904",2018,"$26,400.00 ","$21,120.00 ","$12,044.40 "
1899046817,181025588,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2018,"$33,696.96 ","$26,957.57 ","$24,710.40 "
1899046853,181025613,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2018,"$30,000.00 ","$24,000.00 ","$24,000.00 "
1899046880,181025626,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,"	79601",2018,"$70,080.00 ","$56,064.00 ","$56,064.00 "
1899046924,181025648,ST MARY SCHOOL,School,PO BOX 277,WEST,"	76691",2018,"$6,600.00 ","$3,300.00 ","$3,300.00 "
1899047070,181025697,ST PIUS V SCHOOL,School,812 MAIN ST,PASADENA,"	77506",2018,"$3,125.16 ","$2,500.13 ","$2,500.13 "
1899047310,181025759,ST VINCENT DE PAUL SCHOOL,School,6802 BUFFALO SPEEDWAY,HOUSTON,"	77025",2018,"$4,641.84 ",$928.37 ,$928.37 
1899047405,181025759,ST VINCENT DE PAUL SCHOOL,School,6802 BUFFALO SPEEDWAY,HOUSTON,"	77025",2018,"$1,632.00 ",$326.40 ,$326.40 
1899047460,181025759,ST VINCENT DE PAUL SCHOOL,School,6802 BUFFALO SPEEDWAY,HOUSTON,"	77025",2018,"$3,300.00 ",$660.00 ,
1899047509,181025759,ST VINCENT DE PAUL SCHOOL,School,6802 BUFFALO SPEEDWAY,HOUSTON,"	77025",2018,"$1,789.20 ",$357.84 ,
1899048814,181026435,ST THERESA ELEMENTARY SCHOOL,School,6622 HASKELL ST,HOUSTON,"	77007",2018,"$3,146.76 ","$1,258.70 ","$1,258.70 "
1899048976,181002729,DRAW ACADEMY,School,3920 STONEY BROOK,HOUSTON,"	77063",2018,"$47,426.88 ","$42,684.19 ","$38,803.86 "
1899049983,181026956,ST MARTHA'S SCHOOL,School,2411 OAK SHORES DR,KINGWOOD,"	77339",2018,"$3,180.36 ","$1,272.14 ",$887.76 
1899050249,181013181,"Etoile Academy, Inc.",School, 6648 Hornwood Drive ,HOUSTON,"	77074",2018,"$5,067.00 ","$4,560.30 ","$1,368.07 "
1899050266,181013181,"Etoile Academy, Inc.",School, 6648 Hornwood Drive ,HOUSTON,"	77074",2018,"$16,849.80 ","$15,164.82 ","$12,248.06 "
1899050555,181015091,UME PREPARATORY ACADEMY,School,3838 SPUR 408,DALLAS,"	75236",2018,"$14,531.76 ","$8,719.06 ","$8,719.06 "
1899050564,181027274,Poetry Community Christian School,School,18688 FM 986,TERRELL,"	75160",2018,"$15,581.88 ","$7,790.94 ","$7,415.94 "
1899052003,181027790,CRISTO REY CATHOLIC SCHOOL,School,6700 MOUNT CARMEL ST,HOUSTON,"	77087",2018,"$1,456.68 ","$1,165.34 ","$1,165.34 "
1899052013,181027790,CRISTO REY CATHOLIC SCHOOL,School,6700 MOUNT CARMEL ST,HOUSTON,"	77087",2018,"$17,571.00 ","$14,056.80 ","$14,056.80 "
1899052315,181027890,CATHEDRAL HIGH SCHOOL,School,1309 N STANTON ST,EL PASO,"	79902",2018,"$20,940.00 ","$12,564.00 ","$12,564.00 "
1899053248,181028229,ST PETER THE APOSTLE SCHOOL,School,6220 LA SALETTE ST,HOUSTON,"	77021",2018,"$3,317.04 ","$2,653.63 ",
1899054623,181011035,SPRING CREEK SCHOOL,School,HC 1 BOX 48,SKELLYTOWN,"	79080",2018,"$3,697.56 ","$2,588.29 ","$2,588.29 "
1899055342,181029067,ST MARY'S-TEMPLE,School,1019 S 7TH ST,TEMPLE,"	76504",2018,"$1,280.88 ",$512.35 ,$512.35 
1899055505,181029197,"PRO-VISION EDUCATIONAL SERVICES, INC.",School,4590 WILMINGTON,HOUSTON,"	77051",2018,"$17,818.20 ","$16,036.38 ",
1899055848,181029399,ST. MARYS SCHOOL,School,713 S TRAVIS ST,SHERMAN,"	75090",2018,"$1,326.00 ",$663.00 ,$663.00 
1899056050,181029515,ST. PIUS X SCHOOL,School,3030 GUS THOMASSON RD,DALLAS,"	75228",2018,"$11,800.56 ","$7,080.34 ","$7,080.34 "
1899056640,181029850,ST MARK LUTHERAN SCHOOL,School,1515 HILLENDAHL BLVD,HOUSTON,"	77055",2018,"$21,860.52 ","$4,372.10 ","$4,372.10 "
1899057511,181030257,ST AUSTIN'S ELEMENTARY SCHOOL,School,1911 SAN ANTONIO ST,AUSTIN,"	78705",2018,"$4,729.45 ","$1,891.78 ","$1,891.78 "
1899057867,181030462,NOTRE DAME OF DALLAS SCHOOL,School,2018 ALLEN ST,DALLAS,"	75204",2018,"$3,599.88 ","$2,159.93 ","$1,475.52 "
1899058130,181030544,Holy Family Catholic Academy,School,2323 CHEYENNE ST,IRVING,"	75062",2018,"$3,599.88 ","$1,799.94 ","$1,486.62 "
1899058156,181030585,TORAH DAY SCHOOL OF HOUSTON,School,10900 FONDREN RD,HOUSTON,"	77096",2018,"$4,560.00 ",$0.00 ,
1899058264,181030531,SOUTHLAND ISD,School,190 EIGHTH ST,SOUTHLAND,"	79364",2018,"$7,200.00 ","$6,480.00 ","$6,480.00 "
1899058753,181030826,EXCELLENCE IN LEADERSHIP ACADEMY,School,925 W. EXPRESSWAY 83,MISSION,"	78572",2018,"$10,870.00 ","$9,783.00 ","$7,853.04 "
1899059265,181031007,ST AUGUSTINE CATHOLIC SCHOOL,School,5500 LAUREL CREEK WAY,HOUSTON,"	77017",2018,"$4,491.24 ","$4,042.12 ","$2,927.54 "
1899059453,181031043,ST LAURENCE ELEMENTARY SCHOOL,School,2630 AUSTIN PKWY,SUGAR LAND,"	77479",2018,"$26,148.48 ","$10,459.39 ","$8,160.00 "
1899059458,181031043,ST LAURENCE ELEMENTARY SCHOOL,School,2630 AUSTIN PKWY,SUGAR LAND,"	77479",2018,"$2,878.20 ","$1,151.28 ",
1899059460,181031046,AMIKIDS RIO GRANDE VALLEY,School,27615 BUENA VISTA ROAD,LOS FRESNOS,"	78566",2018,"$16,702.32 ","$15,032.09 ","$15,032.09 "
1899059480,181031055,ST ANTHONY OF PADUA SCHOOL,School,7901 BAY BRANCH DR,THE WOODLANDS,"	77382",2018,"$67,346.88 ","$26,938.75 ","$26,938.75 "
1899059522,181031058,CEDARS INTERNATIONAL ACADEMY,School,8416 N IH 35,AUSTIN,"	78753",2018,"$6,525.00 ","$5,872.50 ",
1899059837,181011035,SPRING CREEK SCHOOL,School,HC 1 BOX 48,SKELLYTOWN,"	79080",2018,"$39,520.08 ","$27,664.06 ","$27,663.97 "
1899060142,181031401,HOLY FAMILY CATHOLIC SCHOOL,School,9400 NEENAH AVENUE,AUSTIN,"	78717",2018,"$8,550.00 ","$3,420.00 ","$3,420.00 "
1899060227,181031401,HOLY FAMILY CATHOLIC SCHOOL,School,9400 NEENAH AVENUE,AUSTIN,"	78717",2018,"$7,716.00 ","$3,086.40 ",
1899060558,181018401,PROVIDENCE CATHOLIC SCHOOL,School,1215 N SAINT MARYS ST,SAN ANTONIO,"	78215",2018,"$6,808.00 ","$2,723.20 ","$2,723.20 "
1899061610,181032203,ST. DOMINIC SAVIO CATHOLIC HIGH SCHOOL,School,9400 NEENAH AVE,AUSTIN,"	78717",2018,"$8,550.00 ","$3,420.00 ","$1,735.92 "
1899061818,181032362,HOUSTON CHRISTIAN HIGH SCHOOL,School,2700 W Sam Houston Pkwy N,HOUSTON,"	77043",2018,"$20,892.00 ","$8,356.80 ","$8,115.09 "
1899061930,181030021,Holy Cross of San Antonio,School,426 N SAN FELIPE AVE,SAN ANTONIO,"	78228",2018,"$44,240.28 ","$39,816.25 ","$32,023.04 "
1899062081,181032459,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,"	76574",2018,"$1,933.80 ",$966.90 ,$910.00 
1899062155,181032517,ST. JOSEPH CATHOLIC ELEM SCHOOL,School,506 E MARVIN ST,WAXAHACHIE,"	75165",2018,"$6,119.88 ","$2,447.95 ","$2,443.20 "
1899062402,181032536,GUADALUPE REGIONAL MIDDLE SCHOOL,School,1214 LINCOLN STREET,BROWNSVILLE,"	78521",2018,"$4,307.40 ","$3,876.66 ",
1899062602,181032739,ST HELEN SCHOOL,School,2213 OLD ALVIN RD,PEARLAND,"	77581",2018,"$2,906.52 ","$1,162.61 ","$1,162.61 "
1899062971,181032873,ST MARY'S CATHEDRAL SCHOOL,School,910 SAN JACINTO BLVD,AUSTIN,"	78701",2018,"$1,725.48 ","$1,380.38 ",
1899062977,181032909,ST JOSEPH ELEMENTARY SCHOOL,School,1811 CAROLINA ST,BAYTOWN,"	77520",2018,"$1,232.76 ",$986.21 ,$986.21 
1899063277,181033060,ALIEF MONTESSORI COMMUNITY SCHOOL,School,12013 6TH ST,HOUSTON,"	77072",2018,"$1,499.40 ","$1,349.46 ","$1,349.46 "
1899063584,181033182,GOOD SHEPHERD SCHOOL,School,214 S GARLAND AVE,GARLAND,"	75040",2018,"$3,419.88 ","$2,735.90 ","$2,735.88 "
1899063819,181033282,MURCHISON ELEMENTARY,School,9691 East Bankhead Street,MURCHISON,"	75778",2018,"$20,400.00 ","$16,320.00 ","$16,320.00 "
1899064186,181013177,"Compass Rose Education, Inc.",School,8005 OUTER CIRCLE RD,SAN ANTONIO,"	78235",2018,"$2,414.64 ","$2,173.18 ","$2,173.18 "
1899064227,181013177,"Compass Rose Education, Inc.",School,8005 OUTER CIRCLE RD,SAN ANTONIO,"	78235",2018,"$25,464.96 ","$22,918.46 ",
1899064311,181033478,CHRIST EPISCOPAL SCHOOL,School,1428 N MOUND ST,NACOGDOCHES,"	75961",2018,"$1,079.40 ",$431.76 ,$431.76 
1899064318,181033529,NURSERY ELEMENTARY SCHOOL,School,13254 NURSERY DRIVE,NURSERY,"	77976",2018,"$11,040.00 ","$7,728.00 ","$7,486.83 "
1899064343,181033529,NURSERY ELEMENTARY SCHOOL,School,13254 NURSERY DRIVE,NURSERY,"	77976",2018,"$34,514.64 ","$24,160.25 ","$24,160.25 "
1899064361,181033549,ALIEF MONTESSORI COMMUNITY SCHOOL,School,12013 6TH ST,HOUSTON,"	77072",2018,"$40,120.00 ","$36,108.00 ","$36,108.00 "
1899064636,181033665,ALIEF MONTESSORI COMMUNITY SCHOOL,School,12013 6TH ST,HOUSTON,"	77072",2018,"$9,403.00 ","$8,462.70 ","$7,616.43 "
1899064683,181033690,ALIEF MONTESSORI COMMUNITY SCHOOL,School,12013 6TH ST,HOUSTON,"	77072",2018,"$85,230.00 ",$0.00 ,
1899065196,181033899,ST ROSE OF LIMA SCHOOL,School,3600 BRINKMAN ST,HOUSTON,"	77018",2018,"$11,150.28 ",$0.00 ,
1899065303,181033947,ST FRANCIS DE SALES SCHOOL,School,8100 ROOS RD,HOUSTON,"	77036",2018,"$27,900.00 ","$13,950.00 ","$3,417.81 "
1899066133,181034337,DUCHESNE ACADEMY OF THE SACRED HEART SCHOOL,School,10202 MEMORIAL DRIVE,HOUSTON,"	77024",2018,"$24,600.00 ","$9,840.00 ","$9,840.00 "
1899066241,181033540,ACCELERATED INTERMEDIATE ACADEMY # 1 ELEMENTARY,School,12825 SUMMIT RIDGE DRIVE,HOUSTON,"	77085",2018,"$1,099.92 ",$989.93 ,$989.93 
1899066804,181032203,ST. DOMINIC SAVIO CATHOLIC HIGH SCHOOL,School,9400 NEENAH AVE,AUSTIN,"	78717",2018,"$7,716.00 ",$0.00 ,
1899066873,181033899,ST ROSE OF LIMA SCHOOL,School,3600 BRINKMAN ST,HOUSTON,"	77018",2018,$808.80 ,$323.52 ,$323.52 
1899067364,181033947,ST FRANCIS DE SALES SCHOOL,School,8100 ROOS RD,HOUSTON,"	77036",2018,"$4,353.12 ","$2,176.56 ","$1,482.00 "
1899067596,181035168,ST. THERESA ACADEMY,School,115 7TH ST,SUGAR LAND,"	77498",2018,"$3,769.20 ","$1,884.60 ","$1,884.60 "
1899067683,181035235,ALIEF MONTESSORI COMMUNITY SCHOOL,School,12013 6TH ST,HOUSTON,"	77072",2018,"$3,287.80 ","$2,959.02 ",$0.00 
1899067896,181035359,TRINITY SCHOOL OF MIDLAND,School,3500 W WADLEY AVE,MIDLAND,"	79707",2018,"$33,600.00 ","$13,440.00 ","$13,440.00 "
1899068123,181035470,OUR LADY PERPETUAL HELP SCHOOL,School,7625 CORTLAND AVE,DALLAS,"	75235",2018,"$6,358.00 ","$5,722.20 ","$3,500.93 "
1899068254,181035432,ST CATHERINE MONTESSORI SCHOOL,School,2510 WESTRIDGE ST,HOUSTON,"	77054",2018,"$10,642.32 ","$4,256.93 ","$4,256.93 "
1899068360,181035432,ST CATHERINE MONTESSORI SCHOOL,School,2510 WESTRIDGE ST,HOUSTON,"	77054",2018,"$1,866.84 ",$746.74 ,$746.74 
1899068484,181035595,ST THERESA'S SCHOOL,School,4311 SMALL DR,AUSTIN,"	78731",2018,"$11,680.08 ","$2,336.02 ","$2,336.02 "
1899068513,181035571,MID CITIES LEARNING CTR,School,12500 S PIPELINE RD,EULESS,"	76040",2018,"$5,400.00 ","$2,160.00 ",$0.00 
1899068596,181035654,Cristo Rey Fort Worth High School at Our Mother of Mercy,School,1007 E TERRELL AVE,FORT WORTH,"	76104",2018,"$9,838.00 ","$8,854.20 ","$8,629.20 "
1899068691,181009503,NOTRE DAME SCHOOL,School,2821 LANSING BLVD,WICHITA FALLS,"	76309",2018,,,
1899068717,181009503,NOTRE DAME SCHOOL,School,2821 LANSING BLVD,WICHITA FALLS,"	76309",2018,,,
1899069086,181035925,CEDARS INTERNATIONAL ACADEMY,School,8416 N IH 35,AUSTIN,"	78753",2018,"$20,616.75 ","$18,555.08 ","$16,974.47 "
1899069368,181036073,ST CECILIA SCHOOL,School,11740 JOAN OF ARC DR,HOUSTON,"	77024",2018,"$21,900.00 ","$8,760.00 ","$5,692.80 "
1899069595,181036073,ST CECILIA SCHOOL,School,11740 JOAN OF ARC DR,HOUSTON,"	77024",2018,"$8,385.00 ","$3,354.00 ","$3,354.00 "
1899070337,181036510,ST MARY'S ACADEMY CHARTER SCHOOL,School,410 NORTH TYLER STREET,BEEVILLE,"	78102",2018,"$6,108.00 ","$5,497.20 ","$5,497.20 "
1899070971,181036801,ST ANNE SCHOOL-HOUSTON,School,2120 WESTHEIMER RD,HOUSTON,"	77098",2018,"$23,880.00 ","$9,552.00 ","$9,552.00 "
1899071073,181015065,St. Philip's School & Community Center,School,1600 PENNSYLVANIA AVE,DALLAS,"	75215",2018,"$11,100.00 ","$5,550.00 ","$4,714.72 "
1899071112,181036876,ST THOMAS MORE SCHOOL,School,5927 WIGTON DR,HOUSTON,"	77096",2018,"$1,893.00 ",$757.20 ,$545.13 
1899071179,181013195,Valor Public Schools,School,220 FOREMOST DR,AUSTIN,"	78745",2018,"$11,220.00 ","$5,610.00 ","$3,335.24 "
1899071199,181033395,EOAC WACO CHARTER SCHOOL,School,615 NORTH 25TH STREET,WACO,"	76707",2018,"$4,186.00 ","$3,767.40 ",
1899071227,181013195,Valor Public Schools,School,220 FOREMOST DR,AUSTIN,"	78745",2018,"$2,915.88 ","$1,457.94 ",$329.95 
1899071815,181037169,ST CHRISTOPHER SCHOOL,School,8134 PARK PLACE BLVD,HOUSTON,"	77017",2018,"$6,288.00 ","$5,659.20 ","$5,659.20 "
1899073527,181037934,BRAZOS RIVER CHARTER SCHOOL,School,PO BOX 949,NEMO,"	76070",2018,"$16,200.00 ","$12,960.00 ","$12,960.00 "
1899073564,181037934,BRAZOS RIVER CHARTER SCHOOL,School,PO BOX 949,NEMO,"	76070",2018,$780.00 ,$624.00 ,
1899073575,181037934,BRAZOS RIVER CHARTER SCHOOL,School,PO BOX 949,NEMO,"	76070",2018,"$1,379.88 ","$1,103.90 ","$1,103.90 "
1899073667,181037934,BRAZOS RIVER CHARTER SCHOOL,School,PO BOX 949,NEMO,"	76070",2018,$780.00 ,$624.00 ,$624.00 
1899074279,181031493,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,"	78666",2018,"$1,800.00 ","$1,440.00 ",
1899074357,181038391,REGION-IV ESC,School,7145 WEST TIDWELL,HOUSTON,"	77092",2018,"$27,000.00 ","$16,200.00 ","$16,200.00 "
1899074370,181031478,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,"	78666",2018,"$1,300.00 ","$1,040.00 ",
1899074396,181038391,REGION-IV ESC,School,7145 WEST TIDWELL,HOUSTON,"	77092",2018,"$13,996.80 ","$8,398.08 ","$8,398.08 "
1899074904,181031373,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,"	78666",2018,"$6,000.00 ","$4,800.00 ","$4,800.00 "
1899074932,181038527,CHRIST THE KING SCHOOL,School,4100 COLGATE AVE,DALLAS,"	75225",2018,"$10,656.00 ","$4,262.40 ","$3,907.20 "
1899075146,181038749,HIGHLANDS SCHOOL,School,1451 E NORTHGATE DR,IRVING,"	75062",2018,"$17,859.96 ","$7,143.98 ","$5,745.60 "
1899075323,181031449,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,"	78666",2018,"$1,200.00 ",$960.00 ,
1899075754,181039034,SANTA CRUZ CATHOLIC SCHOOL,School,1100 MAIN,BUDA,"	78610",2018,,,
1899075848,181039086,ST ANNE SCHOOL-HOUSTON,School,2120 WESTHEIMER RD,HOUSTON,"	77098",2018,"$32,896.08 ",$0.00 ,
1899076040,181038947,ST JOHN BOSCO SCHOOL,School,5630 W COMMERCE ST,SAN ANTONIO,"	78237",2018,"$21,600.00 ","$17,280.00 ","$17,056.78 "
1899076513,181039426,ST THOMAS MORE SCHOOL,School,5927 WIGTON DR,HOUSTON,"	77096",2018,"$3,275.40 ","$1,310.16 ","$1,299.31 "
1899076858,181039472,EARLY SCHOLARS ACADEMY,School,1356 FM 43,CORPUS CHRISTI,"	78415",2018,"$21,238.00 ",$0.00 ,
1899076954,181039710,THE SHLENKER SCHOOL,School,5600 NORTH BRAESWOOD,HOUSTON,"	77096",2018,"$7,200.60 ","$2,880.24 ","$2,879.80 "
1899077050,181039710,THE SHLENKER SCHOOL,School,5600 NORTH BRAESWOOD,HOUSTON,"	77096",2018,"$2,638.80 ","$1,055.52 ","$1,055.20 "
1899077141,181030320,ST ANTHONY CATHEDRAL SCHOOL,School,850 FORSYTHE ST,BEAUMONT,"	77701",2018,"$7,534.00 ","$3,013.60 ",$242.80 
1899078493,181040452,OUR LADY OF THE VALLEY SCHOOL,School,8600 WINCHESTER RD,EL PASO,"	79907",2018,"$2,878.80 ","$2,303.04 ",
1899078594,181029126,CROSSTIMBERS ACADEMY CHARTER SCHOOL,School,"242 HARMONY ROAD, PO BOX 1327",WEATHERFORD,"	76087",2018,"$10,799.88 ","$7,559.92 ","$7,559.58 "
1899078816,181040602,JAMES L. COLLINS CATFH SCHOOL,School,3000 W HIGHWAY 22,CORSICANA,"	75110",2018,"$1,897.08 ","$1,517.66 ","$1,517.66 "
1899079312,181040772,ST JOHN BERCHMANS SCHOOL,School,1147 CUPPLES RD,SAN ANTONIO,"	78226",2018,"$7,653.84 ","$4,592.30 ","$4,592.28 "
1899081638,181040748,ST. RITA SCHOOL,School,12525 INWOOD RD,DALLAS,"	75244",2018,"$27,587.64 ","$11,035.06 ","$7,644.72 "
1899081835,181041865,ANTONIAN COLLEGE PREP HIGH SCH,School,6425 WEST AVE,SAN ANTONIO,"	78213",2018,,,
1899082036,181041994,INCARNATE WORD ACADEMY SCHOOL,School,244 RESACA BLVD,BROWNSVILLE,"	78520",2018,"$4,206.24 ","$2,523.74 ","$1,473.49 "
1899082052,181042004,TYLER STREET CHRISTIAN ACAD,School,915 W 9TH ST,DALLAS,"	75208",2018,"$19,200.00 ","$11,520.00 ","$11,520.00 "
1899082634,181042302,STONEHILL CHRISTIAN ACADEMY,School,4301 KELLY LANE,PFLUGERVILLE,"	78660",2018,"$8,350.00 ","$7,515.00 ","$7,515.00 "
1899083973,181043038,ST LOUIS CATHOLIC SCHOOL,School,610 MADRID ST,CASTROVILLE,"	78009",2018,,,
1899084024,181043061,SACRED HEART SCHOOL,School,1007 TRAIL ST,FLORESVILLE,"	78114",2018,,,
1899084025,181043063,OUR LADY OF GRACE ACADEMY,School,626 MARKET ST,PLEASANTON,"	78064",2018,,,
1899084590,181041868,HOLY NAME SCHOOL,School,3814 NASH BLVD,SAN ANTONIO,"	78223",2018,,,
1899084592,181043314,LITTLE FLOWER SCHOOL,School,905 KENTUCKY AVE,SAN ANTONIO,"	78201",2018,,,
1899084593,181043315,MT SACRED HEART SCHOOL,School,619 MOUNT SACRED HEART RD,SAN ANTONIO,"	78216",2018,,,
1899084594,181043316,OUR LADY OF PERPETUAL HELP SCH,School,16075 N EVANS RD,SELMA,"	78154",2018,,,
1899084599,181043317,SACRED HEART ELEMENTARY SCHOOL,School,209 E GREENWOOD ST,DEL RIO,"	78840",2018,,,
1899084600,181043318,SACRED HEART PARISH SCHOOL,School,401 W LEONA ST,UVALDE,"	78801",2018,,,
1899084601,181043319,ST JAMES SCHOOL,School,507 S CAMP ST,SEGUIN,"	78155",2018,,,
1899084602,181043320,ST JAMES THE APOSTLE SCHOOL,School,907 W THEO AVE,SAN ANTONIO,"	78225",2018,,,
1899084603,181043321,ST MARY MAGDALEN SCHOOL,School,1700 CLOWER,SAN ANTONIO,"	78201",2018,,,
1899084604,181043322,ST GERARD HIGH SCHOOL,School,521 S NEW BRAUNFELS AVE,SAN ANTONIO,"	78203",2018,,,
1899084608,181043324,ST PAUL SCHOOL,School,307 JOHN ADAMS DR,SAN ANTONIO,"	78228",2018,,,
1899084609,181043325,ST THOMAS MORE SCHOOL,School,4427 MOANA DR,SAN ANTONIO,"	78218",2018,,,
1899084610,181043326,ST GREGORY THE GREAT SCHOOL,School,700 DEWHURST RD,SAN ANTONIO,"	78213",2018,,,
1899084611,181043327,JOHN PAUL II CATHOLIC HIGH SCHOOL,School,6720 FM 482,NEW BRAUNFELS,"	78132",2018,,,
1899084652,181030531,SOUTHLAND ISD,School,190 EIGHTH ST,SOUTHLAND,"	79364",2018,"$13,600.00 ","$12,240.00 ","$12,240.00 "
1899084980,181043540,TENAHA SCHOOLS,School,138 COLLEGE STREET,TENAHA,"	75974",2018,"$42,000.00 ","$37,800.00 ","$37,800.00 "
